ID,ID_Recurso,ID_Base_Recurso,ID_FutBin,ID_FutWiz,Primeiro_Nome,Sobrenome,Nome,Nome_Comun,Altura,Peso,Genero,Data_Nascimento,Idade,ID_Liga,ID_Nacionalidade,ID_Clube,Raridade,Estilo_Jogo,Estilo_Jogo_Plus,Posição,Posição_Alternativa,Movimento_Habilidade,Pé_Ruim,Pé_Bom,Taxa_Trabalho_Ataque,Taxa_Trabalho_Defesa,Estatistica_Total,Estatistica_Total_EmJogo,Cor,Overall,Classificação_Média,Velocidade,Chute,Passe,Drible,Defesa,Fisico,Atributo_Ritmo,Atributo_Chute,Atributo_Passe,Atributo_Drible,Atributo_Defesa,Atributo_Fisico,Atributo_de_Goleiro
6040,0,0,0,0,Junior,Arias,Junior Arias,None,179.0,0,male,1993-05-17,30,1003,60,110969,53,None,None,ST,None,2,3.0,right,high,low,350.0,1685.0,silver,69,58.0,60,69,54,67,27,73,0,0,0,0,0,0,0
6041,0,0,0,0,Blas,Armoa,Armoa,Armoa,175.0,69,male,2000-03-02,23,1014,58,111715,52,None,None,RM,None,3,3.0,right,high,low,353.0,1617.0,silver,69,58.0,80,63,63,67,23,57,0,0,0,0,0,0,0
6042,0,0,0,0,Toluwalase,Arokodare,Toluwalase Arokodare,None,197.0,97,male,2000-11-23,23,4,133,673,1,None,None,ST,None,2,3.0,right,medium,medium,355.0,1636.0,silver,69,59.0,67,67,48,63,30,80,0,0,0,0,0,0,0
6043,0,0,0,0,Sergio,Arribas Calvo,Sergio Arribas Calvo,Arribas,173.0,66,male,2001-09-30,22,53,45,1861,0,None,None,CAM,None,3,3.0,left,high,medium,349.0,1632.0,silver,69,58.0,62,73,58,73,33,50,0,0,0,0,0,0,0
6044,0,0,0,0,Anderson,Arroyo,Anderson Arroyo,None,176.0,71,male,1999-09-27,24,54,56,114554,0,None,None,CB,None,2,4.0,right,high,medium,356.0,1639.0,silver,69,59.0,71,29,55,60,69,72,0,0,0,0,0,0,0
6045,0,0,0,0,Dixon,Arroyo,Dixon Arroyo,None,179.0,77,male,1992-01-06,32,39,57,112893,1,None,None,CDM,None,3,3.0,right,medium,high,349.0,1627.0,silver,69,58.0,59,33,59,59,70,69,0,0,0,0,0,0,0
6046,0,0,0,0,Hakan,Arslan,Hakan Arslan,None,186.0,76,male,1988-07-18,35,68,48,101041,0,None,None,CM,None,3,3.0,right,medium,high,407.0,1944.0,silver,69,67.0,59,69,66,69,69,75,0,0,0,0,0,0,0
6047,0,0,0,0,Carlos,Ascues,Carlos Ascues,None,187.0,0,male,1992-06-19,31,1014,59,113029,52,None,None,CB,None,2,2.0,right,medium,medium,388.0,1790.0,silver,69,64.0,56,61,60,67,67,77,0,0,0,0,0,0,0
6048,0,0,0,0,Gjermund,Åsen,Gjermund Åsen,None,182.0,71,male,1991-05-22,32,41,36,299,0,None,None,LM,None,3,3.0,left,high,high,381.0,1869.0,silver,69,63.0,58,65,69,69,51,69,0,0,0,0,0,0,0
6049,0,0,0,0,Lorenz,Assignon,Lorenz Assignon,None,181.0,67,male,2000-06-22,23,16,18,74,0,None,None,RB,None,2,3.0,right,medium,medium,373.0,1737.0,silver,69,62.0,75,42,60,70,66,60,0,0,0,0,0,0,0
6050,0,0,0,0,Izzy,Atkinson,Izzy Atkinson,None,166.0,0,female,2001-07-17,22,2216,25,19,0,None,None,LW,None,2,3.0,left,medium,medium,362.0,1691.0,silver,69,60.0,72,64,64,70,35,57,0,0,0,0,0,0,0
6051,0,0,0,0,Edson,Aubert,Edson Aubert,None,172.0,0,male,1988-11-14,35,1014,59,114582,52,None,None,CDM,None,2,2.0,left,low,medium,344.0,1600.0,silver,69,57.0,55,36,59,60,64,70,0,0,0,0,0,0,0
6052,0,0,0,0,Jonas,Auer,Jonas Auer,None,182.0,77,male,2000-05-08,23,80,4,254,0,None,None,LB,None,2,3.0,left,high,medium,391.0,1813.0,silver,69,65.0,77,56,63,65,63,67,0,0,0,0,0,0,0
6053,0,0,0,0,Cédric,Avinel,Cédric Avinel,None,187.0,85,male,1986-11-09,37,17,18,614,0,None,None,CB,None,2,3.0,right,low,high,358.0,1677.0,silver,69,59.0,67,46,51,46,69,79,0,0,0,0,0,0,0
6054,0,0,0,0,Finn,Azaz,Finn Azaz,None,185.0,73,male,2000-09-07,23,14,25,1929,0,None,None,RM,None,3,4.0,right,high,medium,398.0,1880.0,silver,69,66.0,74,64,66,69,57,68,0,0,0,0,0,0,0
6055,0,0,0,0,Iván,Azón Monzón,Iván Azón Monzón,Iván Azón,182.0,78,male,2002-12-24,21,54,45,244,1,None,None,ST,None,2,2.0,right,high,high,371.0,1725.0,silver,69,61.0,67,68,53,63,37,83,0,0,0,0,0,0,0
6056,0,0,0,0,Renzo,Bacchia,Renzo Bacchia,None,185.0,80,male,1999-01-23,25,353,60,110093,0,None,None,GK,None,1,3.0,right,medium,medium,364.0,747.0,silver,69,60.0,70,66,60,67,31,70,0,0,0,0,0,0,0
6057,0,0,0,0,Janik,Bachmann,Janik Bachmann,None,196.0,84,male,1996-06-05,27,20,21,27,1,None,None,CDM,None,2,2.0,right,medium,high,380.0,1750.0,silver,69,63.0,60,55,60,57,66,82,0,0,0,0,0,0,0
6058,0,0,0,0,Tomás,Badaloni,Tomás Badaloni,None,186.0,82,male,2000-02-05,24,1014,52,111715,52,None,None,ST,None,3,3.0,left,high,low,341.0,1625.0,silver,69,56.0,60,69,51,63,28,70,0,0,0,0,0,0,0
6059,0,0,0,0,Jaime,Baez,Jaime Baez,None,178.0,74,male,1995-04-25,28,31,60,111657,0,None,None,LW,None,3,3.0,right,medium,medium,362.0,1741.0,silver,69,60.0,73,65,66,72,31,55,0,0,0,0,0,0,0
6060,0,0,0,0,Jonas,Bager,Jonas Bager,None,182.0,84,male,1996-07-18,27,4,13,670,0,None,None,CB,None,2,3.0,right,medium,high,351.0,1612.0,silver,69,58.0,71,31,49,56,69,75,0,0,0,0,0,0,0
6061,0,0,0,0,Hattan,Bahebri,Hattan Bahebri,None,172.0,70,male,1992-07-16,31,350,183,111674,0,None,None,LW,None,4,5.0,right,high,low,393.0,1832.0,silver,69,65.0,75,68,65,71,46,68,0,0,0,0,0,0,0
6062,0,0,0,0,Dilane,Bakwa,Dilane Bakwa,None,179.0,77,male,2002-08-26,21,16,18,76,1,None,None,RW,None,3,3.0,right,medium,medium,373.0,1706.0,silver,69,62.0,86,62,62,71,30,62,0,0,0,0,0,0,0
6063,0,0,0,0,Thierno,Baldé,Thierno Baldé,None,182.0,68,male,2002-10-06,21,17,18,294,0,None,None,RB,None,2,3.0,right,high,medium,385.0,1765.0,silver,69,64.0,81,48,59,69,63,65,0,0,0,0,0,0,0
6064,0,0,0,0,Carlos,Baleba,Carlos Baleba,None,179.0,0,male,2004-03-01,19,16,103,65,1,None,None,CM,None,2,2.0,left,high,high,398.0,1852.0,silver,69,66.0,77,51,63,72,65,70,0,0,0,0,0,0,0
6065,0,0,0,0,Jure,Balkovec,Jure Balkovec,None,185.0,74,male,1994-09-09,29,68,44,113142,0,None,None,CB,None,2,3.0,left,medium,medium,396.0,1906.0,silver,69,66.0,67,55,68,66,68,72,0,0,0,0,0,0,0
6066,0,0,0,0,Abdoulaye,Bamba,Abdoulaye Bamba,None,182.0,72,male,1990-04-25,33,17,108,1530,0,None,None,RB,None,2,3.0,right,medium,medium,367.0,1763.0,silver,69,61.0,69,40,62,63,68,65,0,0,0,0,0,0,0
6067,0,0,0,0,Yacine,Bammou,Yacine Bammou,None,188.0,0,male,1991-11-09,32,17,129,614,0,None,None,ST,None,3,3.0,right,high,medium,390.0,1875.0,silver,69,65.0,66,70,66,68,46,74,0,0,0,0,0,0,0
6068,0,0,0,0,Nicușor,Bancu,Nicușor Bancu,None,178.0,65,male,1992-09-18,31,330,39,308,0,None,None,LB,None,3,2.0,left,high,high,413.0,1954.0,silver,69,68.0,79,65,66,68,62,73,0,0,0,0,0,0,0
6069,0,0,0,0,Beni,Baningime,Beni Baningime,None,178.0,70,male,1998-09-09,25,50,110,80,0,None,None,CM,None,2,3.0,right,low,high,376.0,1795.0,silver,69,62.0,53,52,64,70,70,67,0,0,0,0,0,0,0
6070,0,0,0,0,Rayyan,Baniya,Rayyan Baniya,None,192.0,84,male,1999-02-18,24,68,48,436,0,None,None,CB,None,2,2.0,right,low,high,328.0,1507.0,silver,69,54.0,56,31,43,52,69,77,0,0,0,0,0,0,0
6071,0,0,0,0,Baltasar,Barcia,Baltasar Barcia,None,182.0,0,male,2001-02-19,22,353,60,110093,0,None,None,RM,None,3,4.0,right,high,high,395.0,1850.0,silver,69,65.0,79,61,63,68,64,60,0,0,0,0,0,0,0
6072,0,0,0,0,Antonio,Bareiro,Antonio Bareiro,None,167.0,67,male,1989-04-24,34,1003,58,111008,53,None,None,RM,None,3,2.0,right,high,medium,346.0,1648.0,silver,69,57.0,74,55,65,69,33,50,0,0,0,0,0,0,0
6073,0,0,0,0,Bruno,Barticciotto,Bruno Barticciotto,None,177.0,0,male,2001-07-05,22,353,55,112670,0,None,None,ST,None,3,3.0,right,high,low,369.0,1681.0,silver,69,61.0,81,66,63,71,26,62,0,0,0,0,0,0,0
6074,0,0,0,0,Cole,Bassett,Cole Bassett,None,180.0,67,male,2001-07-28,22,39,95,694,0,None,None,CAM,None,3,4.0,right,high,medium,387.0,1804.0,silver,69,64.0,68,60,66,69,59,65,0,0,0,0,0,0,0
6075,0,0,0,0,Nick,Bätzner,Nick Bätzner,None,175.0,63,male,2000-03-15,23,20,21,492,0,None,None,CAM,None,3,4.0,right,medium,medium,388.0,1822.0,silver,69,64.0,70,59,71,73,56,59,0,0,0,0,0,0,0
6076,0,0,0,0,Jonathan,Bauman,Bauman,Bauman,180.0,79,male,1991-03-30,32,1003,52,110981,53,None,None,ST,None,2,2.0,right,high,low,358.0,1710.0,silver,69,59.0,71,70,55,66,30,66,0,0,0,0,0,0,0
6077,0,0,0,0,Juan,Bauza,Juan Bauza,None,177.0,75,male,1996-03-05,27,330,52,115716,1,None,None,CAM,None,3,4.0,right,medium,medium,385.0,1824.0,silver,69,64.0,78,62,68,70,36,71,0,0,0,0,0,0,0
6078,0,0,0,0,Nathan,Baxter,Nathan Baxter,None,189.0,76,male,1998-08-11,25,60,14,4,0,None,None,GK,None,1,2.0,right,medium,medium,383.0,755.0,silver,69,63.0,71,68,62,70,41,71,0,0,0,0,0,0,0
6079,0,0,0,0,Cyrille,Bayala,Cyrille Bayala,None,181.0,68,male,1996-05-24,27,17,101,614,0,None,None,RM,None,3,3.0,right,medium,low,380.0,1771.0,silver,69,63.0,77,62,64,68,41,68,0,0,0,0,0,0,0
6080,0,0,0,0,Timo,Becker,Timo Becker,None,190.0,81,male,1997-03-25,26,20,21,576,1,None,None,RWB,None,2,3.0,right,medium,medium,386.0,1715.0,silver,69,64.0,81,44,56,63,66,76,0,0,0,0,0,0,0
6081,0,0,0,0,Diego,Bejarano,Diego Bejarano,None,174.0,0,male,1991-08-24,32,1003,53,110968,53,None,None,RWB,None,3,2.0,right,high,medium,355.0,1658.0,silver,69,59.0,64,46,60,62,67,56,0,0,0,0,0,0,0
6082,0,0,0,0,Jérémie,Bela,Jérémie Bela,None,173.0,0,male,1993-08-04,30,16,98,1815,1,None,None,LW,None,4,4.0,right,medium,low,394.0,1887.0,silver,69,65.0,87,67,62,71,45,62,0,0,0,0,0,0,0
6083,0,0,0,0,Jeanuël,Belocian,Jeanuël Belocian,None,182.0,73,male,2005-02-17,18,16,18,74,0,None,None,CB,None,2,3.0,right,low,medium,358.0,1696.0,silver,69,59.0,64,39,58,62,69,66,0,0,0,0,0,0,0
6084,0,0,0,0,Mortadha,Ben Ouanes,Mortadha Ben Ouanes,None,182.0,75,male,1994-02-07,30,68,145,111339,0,None,None,LB,None,3,3.0,left,medium,medium,398.0,1872.0,silver,69,66.0,72,60,68,68,65,65,0,0,0,0,0,0,0
6085,0,0,0,0,Jonathan,Benítez,Jonathan Benítez,None,178.0,0,male,1991-04-09,32,1014,52,111328,52,None,None,LM,None,3,3.0,left,medium,medium,385.0,1759.0,silver,69,64.0,80,63,60,71,39,72,0,0,0,0,0,0,0
6086,0,0,0,0,Loris,Benito,Loris Benito,None,186.0,85,male,1992-07-01,31,189,47,900,1,None,None,LB,None,2,3.0,left,medium,medium,385.0,1831.0,silver,69,64.0,66,51,63,63,66,76,0,0,0,0,0,0,0
6087,0,0,0,0,Rubén,Bentancourt,Rubén Bentancourt,None,184.0,80,male,1993-02-03,31,1003,60,111326,53,None,None,ST,None,2,3.0,right,high,medium,364.0,1741.0,silver,69,60.0,75,71,54,63,33,68,0,0,0,0,0,0,0
6088,0,0,0,0,Adrián,Bernabé García,Adrián Bernabé García,Adrián Bernabé,175.0,68,male,2001-05-26,22,32,45,50,1,None,None,CM,None,3,3.0,left,high,medium,406.0,1930.0,silver,69,67.0,76,65,69,76,59,61,0,0,0,0,0,0,0
6089,0,0,0,0,Alexander,Bernabei,Alexander Bernabei,None,169.0,65,male,2000-09-24,23,50,52,78,1,None,None,LB,None,3,3.0,left,high,high,419.0,1960.0,silver,69,69.0,89,63,67,74,58,68,0,0,0,0,0,0,0
6090,0,0,0,0,Maxime,Bernauer,Maxime Bernauer,None,186.0,77,male,1998-01-07,26,317,18,211,1,None,None,CB,None,2,3.0,right,medium,medium,384.0,1850.0,silver,69,64.0,64,49,68,66,68,69,0,0,0,0,0,0,0
6091,0,0,0,0,Antoine,Bernede,Antoine Bernede,None,178.0,74,male,1999-05-26,24,189,18,1862,0,None,None,CDM,None,3,4.0,left,medium,medium,390.0,1859.0,silver,69,65.0,66,59,65,71,66,63,0,0,0,0,0,0,0
6092,0,0,0,0,Léider,Berrío,Léider Berrío,None,172.0,0,male,1998-07-06,25,1014,56,101101,52,None,None,CM,None,2,3.0,right,medium,medium,380.0,1811.0,silver,69,63.0,65,60,69,69,57,60,0,0,0,0,0,0,0
6093,0,0,0,0,Jason,Berthomier,Jason Berthomier,None,177.0,0,male,1990-06-01,33,351,18,111398,1,None,None,CAM,None,4,4.0,left,high,low,386.0,1920.0,silver,69,64.0,64,69,72,70,51,60,0,0,0,0,0,0,0
6094,0,0,0,0,Max,Besuschkow,Max Besuschkow,None,187.0,81,male,1997-01-05,27,20,21,485,0,None,None,CM,None,2,3.0,right,medium,medium,400.0,1876.0,silver,69,66.0,68,59,68,67,66,72,0,0,0,0,0,0,0
6095,0,0,0,0,Gonzalo,Bettini,Gonzalo Bettini,None,171.0,74,male,1993-07-09,30,353,52,112713,0,None,None,RWB,None,2,3.0,right,high,medium,362.0,1690.0,silver,69,60.0,64,42,62,65,64,65,0,0,0,0,0,0,0
6096,0,0,0,0,Luis,Binks,Luis Binks,None,188.0,86,male,2001-02-09,23,14,14,1800,0,None,None,CB,None,2,3.0,left,low,high,337.0,1529.0,silver,69,56.0,59,29,49,53,67,80,0,0,0,0,0,0,0
6097,0,0,0,0,Mickaël,Biron,Mickaël Biron,None,170.0,0,male,1997-08-26,26,4,18,8001,0,None,None,ST,None,3,2.0,right,high,medium,364.0,1765.0,silver,69,60.0,79,69,60,67,23,66,0,0,0,0,0,0,0
6098,0,0,0,0,Henrik,Bjørdal,Henrik Bjørdal,None,188.0,86,male,1997-04-02,26,41,36,920,1,None,None,CM,None,3,3.0,right,high,high,417.0,1945.0,silver,69,69.0,71,65,67,68,63,83,0,0,0,0,0,0,0
6099,0,0,0,0,Miha,Blažič,Miha Blažič,None,185.0,81,male,1993-08-05,30,66,44,873,0,None,None,CB,None,2,3.0,right,medium,medium,326.0,1518.0,silver,69,54.0,56,34,53,46,70,67,0,0,0,0,0,0,0
6100,0,0,0,0,Herbert,Bockhorn,Herbert Bockhorn,None,177.0,0,male,1995-01-31,29,20,146,110588,0,None,None,RB,None,3,3.0,right,medium,medium,401.0,1852.0,silver,69,66.0,78,60,64,68,64,67,0,0,0,0,0,0,0
6101,0,0,0,0,Eve,Boettcher,Eve Boettcher,None,188.0,0,female,2005-01-25,19,2215,21,112172,0,None,None,GK,None,1,2.0,left,medium,medium,356.0,571.0,silver,69,59.0,69,66,65,69,20,67,0,0,0,0,0,0,0
6102,0,0,0,0,Luciano,Boggio,Luciano Boggio,None,175.0,0,male,1999-10-03,24,353,60,110395,0,None,None,CM,None,3,3.0,right,high,medium,389.0,1836.0,silver,69,64.0,69,59,70,71,56,64,0,0,0,0,0,0,0
6103,0,0,0,0,Bruno,Gaspar,Bruno Gaspar,Bruno Gaspar,178.0,70,male,1993-04-21,30,308,98,1887,0,None,None,RWB,None,3,2.0,right,medium,medium,399.0,1880.0,silver,69,66.0,76,57,65,70,65,66,0,0,0,0,0,0,0
6104,0,0,0,0,Quentin,Boisgard,Quentin Boisgard,None,174.0,75,male,1997-03-17,26,16,18,217,0,None,None,LM,None,3,4.0,right,medium,high,387.0,1873.0,silver,69,64.0,56,63,71,70,56,71,0,0,0,0,0,0,0
6105,0,0,0,0,Facundo,Boné,Facundo Boné,None,176.0,0,male,1995-11-16,28,1014,60,111722,52,None,None,LM,None,3,3.0,left,medium,medium,375.0,1776.0,silver,69,62.0,76,67,66,69,46,51,0,0,0,0,0,0,0
6106,0,0,0,0,Taylor,Booth,Taylor Booth,None,174.0,66,male,2001-05-31,22,10,95,1903,0,None,None,RW,None,4,3.0,right,high,medium,395.0,1859.0,silver,69,65.0,78,64,70,71,54,58,0,0,0,0,0,0,0
6107,0,0,0,0,Julian,Börner,Julian Börner,None,188.0,86,male,1991-01-21,33,20,21,485,0,None,None,CB,None,2,3.0,left,medium,high,374.0,1774.0,silver,69,62.0,61,58,55,55,67,78,0,0,0,0,0,0,0
6108,0,0,0,0,Jordan,Bos,Jordan Bos,None,180.0,0,male,2002-10-29,21,4,195,681,1,None,None,LB,None,3,3.0,left,high,medium,414.0,1916.0,silver,69,69.0,86,58,61,70,62,77,0,0,0,0,0,0,0
6109,0,0,0,0,Endre,Botka,Endre Botka,None,178.0,77,male,1994-08-25,29,2211,23,1874,0,None,None,RB,None,2,3.0,right,high,high,354.0,1621.0,silver,69,59.0,71,36,51,55,70,71,0,0,0,0,0,0,0
6110,0,0,0,0,Mattia,Bottani,Mattia Bottani,None,170.0,64,male,1991-05-24,32,189,47,10032,1,None,None,CAM,None,4,4.0,right,high,low,373.0,1786.0,silver,69,62.0,80,65,65,71,41,51,0,0,0,0,0,0,0
6111,0,0,0,0,Berta,Bou Salas,Berta Bou Salas,Berta Bou,167.0,0,female,1999-06-06,24,2222,45,131125,0,None,None,CB,None,2,3.0,right,medium,medium,372.0,1723.0,silver,69,62.0,68,44,59,65,70,66,0,0,0,0,0,0,0
6112,0,0,0,0,Badredine,Bouanani,Badredine Bouanani,None,172.0,64,male,2004-08-12,19,16,97,72,0,None,None,RW,None,3,3.0,left,medium,medium,355.0,1696.0,silver,69,59.0,71,64,68,71,31,50,0,0,0,0,0,0,0
6113,0,0,0,0,Agustín,Bouzat,Agustín Bouzat,None,169.0,72,male,1994-03-28,29,1003,52,110980,53,None,None,LW,None,3,3.0,left,high,high,397.0,1861.0,silver,69,66.0,82,59,66,72,54,64,0,0,0,0,0,0,0
6114,0,0,0,0,Josh,Bowler,Bowler,Bowler,175.0,75,male,1999-05-03,24,14,14,1961,1,None,None,RM,None,3,2.0,left,high,medium,358.0,1692.0,silver,69,59.0,72,64,63,75,33,51,0,0,0,0,0,0,0
6115,0,0,0,0,Michael,Boxall,Michael Boxall,None,188.0,91,male,1988-08-18,35,39,198,111138,0,None,None,CB,None,2,2.0,right,medium,medium,359.0,1694.0,silver,69,59.0,55,42,58,57,67,80,0,0,0,0,0,0,0
6116,0,0,0,0,Liam,Boyce,Liam Boyce,None,184.0,75,male,1991-08-04,32,50,35,80,0,None,None,ST,None,3,4.0,right,high,medium,373.0,1787.0,silver,69,62.0,66,69,60,69,33,76,0,0,0,0,0,0,0
6117,0,0,0,0,Tyler,Boyd,Tyler Boyd,None,183.0,0,male,1994-12-30,29,39,95,697,0,None,None,LM,None,3,4.0,right,high,high,398.0,1901.0,silver,69,66.0,85,67,63,71,48,64,0,0,0,0,0,0,0
6118,0,0,0,0,Flavien-Enzo,Boyomo,Flavien-Enzo Boyomo,None,180.0,76,male,2001-07-10,22,54,103,462,0,None,None,CB,None,2,2.0,right,low,medium,329.0,1506.0,silver,69,54.0,71,30,44,45,69,70,0,0,0,0,0,0,0
6119,0,0,0,0,Quentin,Braat,Quentin Braat,None,194.0,90,male,1997-06-07,26,54,18,110827,0,None,None,GK,None,1,2.0,right,medium,medium,376.0,762.0,silver,69,62.0,70,68,71,69,30,68,0,0,0,0,0,0,0
6120,0,0,0,0,Conor,Bradley,Conor Bradley,None,181.0,71,male,2003-09-07,20,13,35,9,0,None,None,RB,None,2,3.0,right,high,medium,386.0,1744.0,silver,69,64.0,80,50,60,66,61,69,0,0,0,0,0,0,0
6121,0,0,0,0,João,Moutinho,João Moutinho,João Moutinho,182.0,71,male,1998-12-01,25,32,38,113974,0,None,None,LWB,None,2,2.0,left,high,medium,367.0,1731.0,silver,69,61.0,66,37,63,66,67,68,0,0,0,0,0,0,0
6122,0,0,0,0,Cameron,Brannagan,Cameron Brannagan,None,180.0,71,male,1996-09-05,27,60,14,1951,0,None,None,CM,None,3,3.0,right,high,medium,397.0,1925.0,silver,69,66.0,64,65,69,67,60,72,0,0,0,0,0,0,0
6123,0,0,0,0,Matthias,Braunöder,Matthias Braunöder,None,174.0,67,male,2002-03-27,21,80,4,256,1,None,None,CM,None,3,3.0,right,high,high,391.0,1870.0,silver,69,65.0,78,48,69,72,62,62,0,0,0,0,0,0,0
6124,0,0,0,0,Ellie,Brazil,Ellie Brazil,None,173.0,0,female,1999-10-01,24,2216,14,18,0,None,None,RM,None,3,3.0,right,medium,medium,382.0,1811.0,silver,69,63.0,80,62,61,73,50,56,0,0,0,0,0,0,0
6125,0,0,0,0,Néstor,Breitenbruch,Néstor Breitenbruch,None,178.0,76,male,1995-09-13,28,353,52,110394,1,None,None,RB,None,2,3.0,right,high,high,379.0,1753.0,silver,69,63.0,75,42,58,62,66,76,0,0,0,0,0,0,0
6126,0,0,0,0,David,Brekalo,David Brekalo,None,186.0,88,male,1998-03-12,25,41,44,300,1,None,None,CB,None,3,3.0,right,medium,medium,353.0,1573.0,silver,69,58.0,73,27,46,59,67,81,0,0,0,0,0,0,0
6127,0,0,0,0,Abel,Bretones Cruz,Abel Bretones Cruz,Abel Bretones,185.0,0,male,2000-08-21,23,54,45,110827,1,None,None,LB,None,2,2.0,left,high,medium,410.0,1935.0,silver,69,68.0,76,63,66,65,64,76,0,0,0,0,0,0,0
6128,0,0,0,0,Jake,Brimmer,Jake Brimmer,None,169.0,68,male,1998-03-04,25,351,195,111397,0,None,None,CAM,None,3,3.0,right,high,low,393.0,1884.0,silver,69,65.0,66,60,71,68,63,65,0,0,0,0,0,0,0
6129,0,0,0,0,Miguel,Brizuela,Miguel Brizuela,None,182.0,72,male,1997-05-01,26,353,52,101088,0,None,None,CB,None,2,3.0,left,low,high,350.0,1634.0,silver,69,58.0,54,41,55,53,67,80,0,0,0,0,0,0,0
6130,0,0,0,0,Nathan,Broadhead,Nathan Broadhead,None,178.0,73,male,1998-05-04,25,14,50,94,0,None,None,LM,None,3,4.0,right,high,medium,366.0,1748.0,silver,69,61.0,78,67,63,69,32,57,0,0,0,0,0,0,0
6131,0,0,0,0,Jacob,Brown,Jacob Brown,None,184.0,72,male,1998-10-04,25,13,42,1923,0,None,None,ST,None,3,3.0,right,high,high,395.0,1856.0,silver,69,65.0,75,69,62,69,48,72,0,0,0,0,0,0,0
6132,0,0,0,0,Massimo,Bruno,Massimo Bruno,None,178.0,75,male,1993-09-17,30,4,7,100081,0,None,None,CAM,None,3,4.0,right,medium,medium,377.0,1826.0,silver,69,62.0,68,68,68,71,42,60,0,0,0,0,0,0,0
6133,0,0,0,0,Marcel,Büchel,Marcel Büchel,None,175.0,71,male,1991-03-18,32,32,29,1847,0,None,None,CDM,None,3,3.0,left,medium,medium,393.0,1894.0,silver,69,65.0,70,57,69,70,60,67,0,0,0,0,0,0,0
6134,0,0,0,0,Chiara,Bücher,Chiara Bücher,None,169.0,0,female,2003-10-12,20,2231,21,894,0,None,None,ST,None,2,2.0,right,medium,medium,365.0,1749.0,silver,69,60.0,71,67,66,67,45,49,0,0,0,0,0,0,0
6135,0,0,0,0,Dave,Bulthuis,Dave Bulthuis,None,192.0,78,male,1990-06-28,33,83,34,983,1,None,None,CB,None,2,3.0,left,medium,medium,354.0,1629.0,silver,69,59.0,57,38,57,53,66,83,0,0,0,0,0,0,0
6136,0,0,0,0,Facundo,Buonanotte,Facundo Buonanotte,None,174.0,0,male,2004-12-23,19,13,52,1808,0,None,None,RM,None,3,3.0,left,medium,medium,349.0,1637.0,silver,69,58.0,74,63,66,71,25,50,0,0,0,0,0,0,0
6137,0,0,0,0,Delano,Burgzorg,Delano Burgzorg,None,188.0,80,male,1998-07-11,25,14,34,1939,1,None,None,ST,None,4,3.0,right,medium,low,375.0,1720.0,silver,69,62.0,79,65,54,77,30,70,0,0,0,0,0,0,0
6138,0,0,0,0,Oliver,Burke,Oliver Burke,None,188.0,82,male,1997-07-04,26,19,42,38,1,None,None,ST,None,3,3.0,right,medium,medium,392.0,1795.0,silver,69,65.0,87,66,63,67,37,72,0,0,0,0,0,0,0
6139,0,0,0,0,Wes,Burns,Wes Burns,None,173.0,68,male,1994-11-23,29,14,50,94,1,None,None,RM,None,3,3.0,right,high,high,401.0,1854.0,silver,69,66.0,91,62,59,70,53,66,0,0,0,0,0,0,0
6140,0,0,0,0,Jack,Byrne,Jack Byrne,None,175.0,73,male,1996-04-24,27,65,25,306,0,None,None,RW,None,3,3.0,right,medium,low,393.0,1881.0,silver,69,65.0,72,64,70,70,50,67,0,0,0,0,0,0,0
6141,0,0,0,0,Nelson,Cabanillas,Nelson Cabanillas,None,170.0,0,male,2000-02-08,24,1014,59,111014,52,None,None,LWB,None,3,3.0,left,high,medium,401.0,1911.0,silver,69,66.0,77,63,66,71,60,64,0,0,0,0,0,0,0
6142,0,0,0,0,Rodrigo,Cabral,Rodrigo Cabral,None,170.0,0,male,2000-08-08,23,1003,52,111019,53,None,None,LM,None,3,3.0,right,high,low,354.0,1684.0,silver,69,59.0,78,60,63,74,29,50,0,0,0,0,0,0,0
6143,0,0,0,0,Víctor,Cabrera,Víctor Cabrera,None,182.0,77,male,1993-07-02,30,1014,52,111715,52,None,None,CB,None,2,2.0,right,medium,high,361.0,1639.0,silver,69,60.0,65,39,57,59,69,72,0,0,0,0,0,0,0
6144,0,0,0,0,Alejandro,Cabrera,Alejandro Cabrera,None,185.0,85,male,1992-09-30,31,353,52,110404,0,None,None,CDM,None,2,3.0,right,medium,high,376.0,1774.0,silver,69,62.0,62,51,63,62,65,73,0,0,0,0,0,0,0
6145,0,0,0,0,Luis Adrián,Caicedo,Luis Adrián Caicedo,None,187.0,0,male,1997-09-24,26,1014,57,114580,52,None,None,CB,None,2,3.0,right,medium,high,343.0,1590.0,silver,69,57.0,57,35,49,52,70,80,0,0,0,0,0,0,0
6146,0,0,0,0,Arturo,Calabresi,Arturo Calabresi,None,186.0,75,male,1996-03-17,27,32,27,110738,0,None,None,RB,None,2,3.0,right,medium,medium,348.0,1652.0,silver,69,58.0,56,31,60,61,68,72,0,0,0,0,0,0,0
6147,0,0,0,0,Iván,Calero Ruiz,Iván Calero Ruiz,Iván Calero,174.0,70,male,1995-04-21,28,54,45,100851,0,None,None,RB,None,2,3.0,right,medium,medium,386.0,1816.0,silver,69,64.0,78,48,67,69,63,61,0,0,0,0,0,0,0
